249,Milky Chance - Stolen Dance,83,11,3,(x2),"92,572","3,111,750"
250,Kygo - Stay,53,4,8,,"100,638","3,097,179"
251,DJ Khaled - Wild Thoughts,33,9,3,(x3),"198,366","3,080,548"
252,Demi Lovato - Sorry Not Sorry,52,,22,,"122,427","3,067,837"
253,Snelle - Reünie,19,3,9,,"230,397","3,066,576"
254,Vance Joy - Riptide,144,,23,,"46,958","3,059,670"
255,Lomepal - Trop beau,52,,22,,"120,141","3,055,771"
256,Hailee Steinfeld - Starving,52,2,9,,"114,004","3,055,151"
257,Drake - Hotline Bling,67,12,5,,"113,564","3,053,887"
258,Logic - 1-800-273-8255,52,,23,,"111,063","3,043,887"
259,Kiiara - Gold,59,,15,,"109,052","3,038,233"
260,Lil Nas X - Panini,27,,18,,"164,134","3,036,464"
261,Lil' Kleine - Loterij,51,,37,,"92,033","2,994,495"
262,Charlie Puth - We Don't Talk Anymore,80,,14,,"111,311","2,991,449"
263,Niska - Réseaux,41,1,8,,"161,447","2,974,015"
264,Calvin Harris - Feels,32,4,10,,"162,278","2,972,434"
265,Niska - Médicament,38,,32,,"115,883","2,963,729"
266,George Ezra - Budapest,116,2,8,,"70,076","2,962,816"
267,Twenty One Pilots - Ride,51,,12,,"118,439","2,956,956"
268,Katy Perry - Dark Horse,93,15,1,(x2),"106,301","2,951,541"
269,The Chainsmokers - Roses,61,1,10,,"99,830","2,950,390"
270,Kalash - Mwaka Moon,36,3,7,,"169,602","2,932,966"
271,Calvin Harris - Slide,34,,18,,"136,858","2,889,484"
272,Avicii - Waiting For Love,75,11,6,,"140,272","2,887,773"
273,Rag'n'Bone Man - Human,60,,18,,"94,592","2,875,912"
274,Regi - Summer Life,26,,20,,"152,817","2,860,202"
275,Ninho - Maman ne le sait pas,41,,14,,"184,619","2,850,930"
276,Galantis - No Money,45,9,8,,"137,654","2,845,317"
277,Marshmello - Here With Me,31,,22,,"150,193","2,841,012"
278,Liam Payne - Strip That Down,42,,19,,"132,081","2,817,121"
279,Lauren Daigle - You Say,31,,31,,"117,282","2,814,743"
280,Stromae - Papaoutai,102,22,2,(x2),"70,703","2,814,495"
281,OneRepublic - Counting Stars,110,8,8,,"58,092","2,798,077"
282,Bruno Mars - That's What I Like,38,1,9,,"158,039","2,792,892"
283,The Weeknd - The Hills,77,1,10,,"79,139","2,773,956"
284,Cheat Codes - Sex,48,1,10,,"132,607","2,773,839"
285,Bruno Mars - 24K Magic,45,2,8,,"132,205","2,764,308"
