180,Capital Bra - Ich liebe es,31,4,3,(x1),"167,315","2,177,998"
181,Post Malone - Circles,18,1,8,,"157,060","2,177,442"
182,Post Malone - Goodbyes (Feat. Young Thug),25,2,9,,"168,468","2,177,440"
183,Veysel - UFF,35,2,3,(x1),"186,409","2,172,060"
184,J Balvin - Mi Gente,38,9,2,(x2),"120,480","2,171,903"
185,Sarah Connor - Vincent,30,,18,,"109,229","2,165,298"
186,Galantis - No Money,46,11,3,(x1),"106,626","2,163,194"
187,Azet - Qa bone,45,3,10,,"93,454","2,159,790"
188,Rita Ora - Your Song,45,,11,,"84,357","2,153,575"
189,Loredana - BONNIE & CLYDE,30,4,2,(x1),"225,514","2,153,020"
190,Justin Bieber - What Do You Mean?,65,15,2,(x3),"82,445","2,150,100"
191,The Cratez - Honda Civic,14,5,3,(x1),"410,440","2,148,800"
192,Selena Gomez - Back To You,41,2,7,,"118,237","2,148,706"
193,DJ Khaled - I'm the One,30,11,2,(x4),"134,544","2,114,111"
194,Tyga - Taste,42,,17,,"98,070","2,087,607"
195,Desiigner - Panda,53,2,9,,"84,041","2,078,708"
196,Adele - Hello,53,14,1,(x7),"142,932","2,074,415"
197,Samra - Huracan,17,3,1,(x1),"380,066","2,072,455"
198,Alan Walker - Alone,41,10,1,(x1),"119,383","2,072,440"
199,KC Rebell - Alleen,26,4,4,,"265,409","2,069,528"
200,Shindy - Affalterbach,27,4,2,(x1),"278,881","2,068,478"
201,Bushido - Für Euch alle,31,4,1,(x2),"280,098","2,068,091"
202,Felix Jaehn - Ain't Nobody (Loves Me Better),68,18,1,(x1),"80,250","2,067,769"
203,Tiësto - Jackie Chan,40,,18,,"95,758","2,066,633"
204,Lil Wayne - Sucker For Pain,54,8,5,,"101,627","2,064,746"
205,KC Rebell - Neptun,23,3,1,(x1),"384,774","2,060,968"
206,Ariana Grande - Santa Tell Me,32,5,7,,"241,585","2,055,832"
207,Luis Fonsi - Échame La Culpa,40,,16,,"80,773","2,054,629"
208,Martin Garrix - Summer Days,27,,14,,"134,298","2,054,493"
209,Fero47 - JAJA,29,3,8,,"157,725","2,045,571"
210,Kygo - Born To Be Yours,33,,14,,"108,556","2,039,079"
211,Pizzera & Jaus - eine ins leben,77,,31,,"53,471","2,038,737"
212,Kygo - Stargazing,38,,11,,"86,827","2,037,951"
213,Luke Christopher - Lot to Learn,72,,16,,"70,716","2,034,023"
214,Ufo361 - Pass auf wen du liebst,26,3,3,(x1),"349,613","2,029,165"
215,Tom Walker - Leave a Light On,34,9,5,,"120,955","2,023,382"
216,John Lennon - Happy Xmas (War Is Over) - Remastered,30,3,5,,"266,605","2,022,181"
217,AJR - Weak,64,,14,,"79,985","2,016,877"
218,The Weeknd - Starboy,38,14,2,(x3),"92,844","2,008,340"
219,Pizzera & Jaus - Jedermann,66,,15,,"65,679","2,004,095"
220,Alle Farben - Fading,37,,22,,"97,335","2,004,000"
221,Lil Uzi Vert - XO TOUR Llif3,69,,40,,"44,430","2,002,288"
222,MØ - Final Song,45,2,9,,"84,387","1,999,152"
223,Alle Farben - Please Tell Rosie,42,9,1,(x2),"112,252","1,987,569"
224,Kungs - This Girl - Kungs Vs. Cookin' On 3 Burners,31,10,3,(x3),"109,220","1,986,223"
225,Bebe Rexha - Meant to Be,56,,32,,"59,468","1,975,083"
226,Shindy - DODI,25,4,1,(x1),"360,636","1,974,824"
227,XXXTENTACION - Moonlight,49,,15,,"102,088","1,972,211"
228,Fifth Harmony - Work from Home,56,3,8,,"76,194","1,969,885"
229,Loredana - Kein Plan,17,4,2,(x2),"346,443","1,966,362"
230,Capital Bra - Zombie,23,3,1,(x1),"388,812","1,956,415"
231,Calvin Harris - This Is What You Came For,37,10,3,(x2),"103,642","1,951,185"
232,Capital Bra - 5 Songs in einer Nacht,34,5,1,(x1),"170,019","1,949,572"
233,Kay One - Senorita,41,5,4,,"106,036","1,946,808"
234,Luciano - Meer,28,5,4,,"173,889","1,943,039"
235,Felix Jaehn - Hot2Touch,45,,13,,"97,137","1,942,981"
236,Calvin Harris - My Way,38,11,2,(x6),"108,628","1,936,363"
237,Eno - Blackberry Sky,24,3,3,(x1),"297,629","1,931,039"
238,Kontra K - Blei,33,2,9,,"166,946","1,912,470"
239,Capital Bra - Allein,28,3,1,(x1),"206,137","1,909,043"
240,Olexesh - Magisch,37,2,8,,"98,010","1,908,386"
