240,2 Chainz - It's A Vibe,57,,41,,"3,550,212","122,107,129"
241,The Chainsmokers - Paris,32,6,4,,"8,569,346","121,299,564"
242,Sam Smith - Stay With Me,85,24,1,(x3),"2,881,459","121,192,990"
243,Rae Sremmurd - Powerglide,37,,17,,"5,831,149","120,968,028"
244,Wiz Khalifa - See You Again,67,14,1,(x4),"6,201,811","120,677,392"
245,DNCE - Cake By The Ocean,61,,14,,"3,457,483","120,461,707"
246,Lil Skies - Red Roses,52,,38,,"3,574,172","120,075,733"
247,Lil Skies - Lust,62,,79,,"2,459,863","119,538,668"
248,Travis Scott - HIGHEST IN THE ROOM,13,10,1,(x4),"20,518,547","119,315,885"
249,J. Cole - Wet Dreamz,116,,22,,"1,616,507","119,028,189"
250,Travis Scott - Antidote,75,,14,,"3,215,007","117,105,620"
251,Ed Sheeran - Photograph,104,,19,,"2,265,641","116,871,406"
252,Billie Eilish - wish you were gay,37,2,3,(x1),"11,595,540","116,757,905"
253,Miguel - Sky Walker,42,,21,,"4,598,997","116,043,372"
254,Ariana Grande - Into You,44,,13,,"4,714,347","115,994,701"
255,Lil Peep - Falling Down - Bonus Track,31,3,1,(x1),"12,878,038","115,116,472"
256,Lil Wayne - Sucker For Pain,49,,12,,"4,839,717","114,899,526"
257,Queen - Bohemian Rhapsody - Remastered 2011,53,,42,,"3,630,467","114,601,752"
258,Maroon 5 - What Lovers Do,32,1,9,,"5,972,391","113,536,447"
259,Drake - I'm Upset,24,4,4,,"16,610,484","113,361,641"
260,DJ Snake - Middle,49,,14,,"4,239,715","113,220,374"
261,Khalid - OTW,40,,20,,"5,979,674","111,811,830"
262,Cardi B - Bartier Cardi,32,5,4,,"7,439,471","110,981,747"
263,21 Savage - No Heart,54,,19,,"3,547,006","110,889,020"
264,Y2K - Lalala,29,,12,,"5,666,864","110,725,980"
265,Ava Max - Sweet but Psycho,45,,36,,"3,786,822","110,598,917"
266,J Balvin - Mi Gente,34,3,8,,"5,804,966","110,425,651"
267,Nio Garcia - Te Boté - Remix,43,,42,,"3,644,079","110,054,010"
268,A$AP Rocky - Praise The Lord (Da Shine),39,,11,,"6,560,025","109,997,446"
269,Camila Cabello - Never Be the Same,34,1,5,,"6,865,390","109,969,793"
270,blackbear - do re mi,53,,30,,"4,216,395","109,868,384"
271,Shawn Mendes - There's Nothing Holdin' Me Back,40,,28,,"4,448,936","109,775,357"
272,Kanye West - I Love It (& Lil Pump),25,5,1,(x2),"12,916,029","109,714,099"
273,Sia - Chandelier,96,14,4,,"2,373,111","109,474,530"
274,Jeremih - oui,60,,23,,"3,484,413","109,144,987"
275,Eminem - Lucky You,30,4,1,(x1),"16,130,274","109,014,273"
276,YG - BIG BANK,37,,24,,"5,222,196","108,973,197"
277,Travis Scott - STARGAZING,29,3,3,(x1),"16,135,390","108,737,077"
278,Vance Joy - Riptide,100,,12,,"1,724,725","108,462,604"
279,Shawn Mendes - If I Can't Have You,29,4,4,,"9,366,781","107,480,837"
280,Maroon 5 - Sugar,72,10,1,(x1),"4,174,265","107,325,866"
281,Niall Horan - Slow Hands,39,,28,,"3,975,206","106,957,237"
282,Bazzi - Beautiful,41,,30,,"4,036,632","106,866,577"
283,Post Malone - Ball For Me,30,1,9,,"13,224,032","106,830,169"
284,Yo Gotti - Rake It Up,40,,21,,"4,703,981","106,808,734"
285,Russ - What They Want,78,,60,,"1,960,769","106,127,255"
286,Rich The Kid - New Freezer,44,,31,,"4,007,559","105,580,209"
287,Halsey - Bad At Love,38,,25,,"4,315,107","104,515,002"
288,Drake - Pop Style,40,4,3,(x2),"7,574,850","104,306,128"
289,Billie Eilish - you should see me in a crown,44,,11,,"8,131,854","103,787,841"
290,Juice WRLD - Bandit,13,13,2,(x1),"9,652,455","103,583,104"
291,XXXTENTACION - the remedy for a broken heart (why am I so in love),42,,18,,"5,487,284","103,472,516"
292,Juice WRLD - Wasted,39,,20,,"4,606,007","103,460,249"
293,Halsey - Now Or Never,36,,12,,"5,437,445","103,350,642"
294,YNW Melly - Mixed Personalities,31,,12,,"5,882,538","102,776,823"
295,Lil Dicky - Freaky Friday,27,3,6,,"8,012,948","102,566,799"
296,Zara Larsson - Never Forget You,40,,12,,"4,418,453","102,319,113"
297,Selena Gomez - Wolves,31,1,5,,"7,185,036","102,038,657"
